stud_id,lv_id,note,Semester,LV Name,ECTS,Kategorie,vorname,nachname,geschlecht,schulabschluss
330,22,2,4,Vertiefungsseminar,10,1,Monzer,Schwab,M,HAK
331,1,1,1,Einführung in die Datenanalyse,5,1,Muhammadjon,Franz,M,HTL
331,2,2,1,Einführung in die Ökonomie,2,1,Muhammadjon,Franz,M,HTL
331,3,3,1,Grundlagen der Mathematik,5,2,Muhammadjon,Franz,M,HTL
331,4,2,1,Grundlagen der Statistik,5,2,Muhammadjon,Franz,M,HTL
331,5,1,1,Grundlagen des Programmierens,5,3,Muhammadjon,Franz,M,HTL
331,6,1,1,Grundzüge der Informatik,5,3,Muhammadjon,Franz,M,HTL
331,7,1,1,"Organisation, Marketing und Vertrieb",3,1,Muhammadjon,Franz,M,HTL
331,8,2,2,Angewandte Statistik,5,2,Muhammadjon,Franz,M,HTL
331,9,1,2,Datenanalysewerkzeuge,5,1,Muhammadjon,Franz,M,HTL
331,10,2,2,Datenbanktechnologien,5,3,Muhammadjon,Franz,M,HTL
331,11,1,2,Ethik und Recht,5,1,Muhammadjon,Franz,M,HTL
331,12,2,2,Programmieren für Data Scientists,5,3,Muhammadjon,Franz,M,HTL
331,13,1,2,Wissenschaftliches Arbeiten,5,1,Muhammadjon,Franz,M,HTL
331,14,1,3,Artificial Intelligence,3,3,Muhammadjon,Franz,M,HTL
331,15,2,3,Data Governance & Protection,4,1,Muhammadjon,Franz,M,HTL
331,16,1,3,Data Mining & Machine Learning,8,2,Muhammadjon,Franz,M,HTL
331,17,1,3,VT BA: Business Intelligence,6,1,Muhammadjon,Franz,M,HTL
331,18,1,3,VT BA: Digital Business,4,1,Muhammadjon,Franz,M,HTL
331,19,1,3,VT BA: Management & Controlling,5,1,Muhammadjon,Franz,M,HTL
331,20,1,4,Computer Vision & Natural Language Processing,5,3,Muhammadjon,Franz,M,HTL
331,21,1,4,Datenvisualisierung / Visual Analytics,5,1,Muhammadjon,Franz,M,HTL
331,22,1,4,Vertiefungsseminar,10,1,Muhammadjon,Franz,M,HTL
332,1,1,1,Einführung in die Datenanalyse,5,1,Izabela,Lenz,F,Sonstige
332,2,3,1,Einführung in die Ökonomie,2,1,Izabela,Lenz,F,Sonstige
332,3,2,1,Grundlagen der Mathematik,5,2,Izabela,Lenz,F,Sonstige
332,4,3,1,Grundlagen der Statistik,5,2,Izabela,Lenz,F,Sonstige
332,5,2,1,Grundlagen des Programmierens,5,3,Izabela,Lenz,F,Sonstige
332,6,3,1,Grundzüge der Informatik,5,3,Izabela,Lenz,F,Sonstige
332,7,3,1,"Organisation, Marketing und Vertrieb",3,1,Izabela,Lenz,F,Sonstige
332,8,2,2,Angewandte Statistik,5,2,Izabela,Lenz,F,Sonstige
332,9,2,2,Datenanalysewerkzeuge,5,1,Izabela,Lenz,F,Sonstige
332,10,1,2,Datenbanktechnologien,5,3,Izabela,Lenz,F,Sonstige
332,11,2,2,Ethik und Recht,5,1,Izabela,Lenz,F,Sonstige
332,12,2,2,Programmieren für Data Scientists,5,3,Izabela,Lenz,F,Sonstige
332,13,3,2,Wissenschaftliches Arbeiten,5,1,Izabela,Lenz,F,Sonstige
332,14,1,3,Artificial Intelligence,3,3,Izabela,Lenz,F,Sonstige
332,15,2,3,Data Governance & Protection,4,1,Izabela,Lenz,F,Sonstige
332,16,2,3,Data Mining & Machine Learning,8,2,Izabela,Lenz,F,Sonstige
332,17,1,3,VT BA: Business Intelligence,6,1,Izabela,Lenz,F,Sonstige
332,18,1,3,VT BA: Digital Business,4,1,Izabela,Lenz,F,Sonstige
332,19,3,3,VT BA: Management & Controlling,5,1,Izabela,Lenz,F,Sonstige
332,20,1,4,Computer Vision & Natural Language Processing,5,3,Izabela,Lenz,F,Sonstige
332,21,3,4,Datenvisualisierung / Visual Analytics,5,1,Izabela,Lenz,F,Sonstige
332,22,2,4,Vertiefungsseminar,10,1,Izabela,Lenz,F,Sonstige
333,1,2,1,Einführung in die Datenanalyse,5,1,Krish,Huemer,M,HTL
333,2,1,1,Einführung in die Ökonomie,2,1,Krish,Huemer,M,HTL
333,3,2,1,Grundlagen der Mathematik,5,2,Krish,Huemer,M,HTL
333,4,2,1,Grundlagen der Statistik,5,2,Krish,Huemer,M,HTL
333,5,1,1,Grundlagen des Programmierens,5,3,Krish,Huemer,M,HTL
333,6,1,1,Grundzüge der Informatik,5,3,Krish,Huemer,M,HTL
333,7,2,1,"Organisation, Marketing und Vertrieb",3,1,Krish,Huemer,M,HTL
333,8,2,2,Angewandte Statistik,5,2,Krish,Huemer,M,HTL
333,9,3,2,Datenanalysewerkzeuge,5,1,Krish,Huemer,M,HTL
333,10,1,2,Datenbanktechnologien,5,3,Krish,Huemer,M,HTL
333,11,2,2,Ethik und Recht,5,1,Krish,Huemer,M,HTL
333,12,2,2,Programmieren für Data Scientists,5,3,Krish,Huemer,M,HTL
333,13,3,2,Wissenschaftliches Arbeiten,5,1,Krish,Huemer,M,HTL
333,14,1,3,Artificial Intelligence,3,3,Krish,Huemer,M,HTL
333,15,2,3,Data Governance & Protection,4,1,Krish,Huemer,M,HTL
333,16,2,3,Data Mining & Machine Learning,8,2,Krish,Huemer,M,HTL
333,17,2,3,VT BA: Business Intelligence,6,1,Krish,Huemer,M,HTL
333,18,2,3,VT BA: Digital Business,4,1,Krish,Huemer,M,HTL
333,19,2,3,VT BA: Management & Controlling,5,1,Krish,Huemer,M,HTL
333,20,1,4,Computer Vision & Natural Language Processing,5,3,Krish,Huemer,M,HTL
333,21,3,4,Datenvisualisierung / Visual Analytics,5,1,Krish,Huemer,M,HTL
333,22,2,4,Vertiefungsseminar,10,1,Krish,Huemer,M,HTL
334,1,3,1,Einführung in die Datenanalyse,5,1,Clivia,Mayer,F,Sonstige
334,2,2,1,Einführung in die Ökonomie,2,1,Clivia,Mayer,F,Sonstige
334,3,3,1,Grundlagen der Mathematik,5,2,Clivia,Mayer,F,Sonstige
334,4,2,1,Grundlagen der Statistik,5,2,Clivia,Mayer,F,Sonstige
334,5,2,1,Grundlagen des Programmierens,5,3,Clivia,Mayer,F,Sonstige
334,6,3,1,Grundzüge der Informatik,5,3,Clivia,Mayer,F,Sonstige
334,7,2,1,"Organisation, Marketing und Vertrieb",3,1,Clivia,Mayer,F,Sonstige
334,8,2,2,Angewandte Statistik,5,2,Clivia,Mayer,F,Sonstige
334,9,3,2,Datenanalysewerkzeuge,5,1,Clivia,Mayer,F,Sonstige
334,10,2,2,Datenbanktechnologien,5,3,Clivia,Mayer,F,Sonstige
334,11,2,2,Ethik und Recht,5,1,Clivia,Mayer,F,Sonstige
334,12,1,2,Programmieren für Data Scientists,5,3,Clivia,Mayer,F,Sonstige
334,13,2,2,Wissenschaftliches Arbeiten,5,1,Clivia,Mayer,F,Sonstige
334,14,2,3,Artificial Intelligence,3,3,Clivia,Mayer,F,Sonstige
334,15,3,3,Data Governance & Protection,4,1,Clivia,Mayer,F,Sonstige
334,16,2,3,Data Mining & Machine Learning,8,2,Clivia,Mayer,F,Sonstige
334,17,2,3,VT BA: Business Intelligence,6,1,Clivia,Mayer,F,Sonstige
334,18,3,3,VT BA: Digital Business,4,1,Clivia,Mayer,F,Sonstige
334,19,3,3,VT BA: Management & Controlling,5,1,Clivia,Mayer,F,Sonstige
334,20,2,4,Computer Vision & Natural Language Processing,5,3,Clivia,Mayer,F,Sonstige
334,21,3,4,Datenvisualisierung / Visual Analytics,5,1,Clivia,Mayer,F,Sonstige
334,22,2,4,Vertiefungsseminar,10,1,Clivia,Mayer,F,Sonstige
335,1,1,1,Einführung in die Datenanalyse,5,1,Bertha,Buchner,F,HTL
335,2,2,1,Einführung in die Ökonomie,2,1,Bertha,Buchner,F,HTL
335,3,1,1,Grundlagen der Mathematik,5,2,Bertha,Buchner,F,HTL
335,4,3,1,Grundlagen der Statistik,5,2,Bertha,Buchner,F,HTL
335,5,1,1,Grundlagen des Programmierens,5,3,Bertha,Buchner,F,HTL
335,6,2,1,Grundzüge der Informatik,5,3,Bertha,Buchner,F,HTL
335,7,2,1,"Organisation, Marketing und Vertrieb",3,1,Bertha,Buchner,F,HTL
335,8,2,2,Angewandte Statistik,5,2,Bertha,Buchner,F,HTL
335,9,1,2,Datenanalysewerkzeuge,5,1,Bertha,Buchner,F,HTL
335,10,2,2,Datenbanktechnologien,5,3,Bertha,Buchner,F,HTL
335,11,1,2,Ethik und Recht,5,1,Bertha,Buchner,F,HTL
335,12,1,2,Programmieren für Data Scientists,5,3,Bertha,Buchner,F,HTL
335,13,2,2,Wissenschaftliches Arbeiten,5,1,Bertha,Buchner,F,HTL
335,14,3,3,Artificial Intelligence,3,3,Bertha,Buchner,F,HTL
335,15,1,3,Data Governance & Protection,4,1,Bertha,Buchner,F,HTL
335,16,2,3,Data Mining & Machine Learning,8,2,Bertha,Buchner,F,HTL
335,17,1,3,VT BA: Business Intelligence,6,1,Bertha,Buchner,F,HTL
335,18,2,3,VT BA: Digital Business,4,1,Bertha,Buchner,F,HTL
335,19,2,3,VT BA: Management & Controlling,5,1,Bertha,Buchner,F,HTL
335,20,2,4,Computer Vision & Natural Language Processing,5,3,Bertha,Buchner,F,HTL
335,21,2,4,Datenvisualisierung / Visual Analytics,5,1,Bertha,Buchner,F,HTL
335,22,1,4,Vertiefungsseminar,10,1,Bertha,Buchner,F,HTL
336,1,1,1,Einführung in die Datenanalyse,5,1,Maleya,Seidl,F,AHS
336,2,3,1,Einführung in die Ökonomie,2,1,Maleya,Seidl,F,AHS
336,3,1,1,Grundlagen der Mathematik,5,2,Maleya,Seidl,F,AHS
336,4,1,1,Grundlagen der Statistik,5,2,Maleya,Seidl,F,AHS
336,5,2,1,Grundlagen des Programmierens,5,3,Maleya,Seidl,F,AHS
336,6,1,1,Grundzüge der Informatik,5,3,Maleya,Seidl,F,AHS
336,7,1,1,"Organisation, Marketing und Vertrieb",3,1,Maleya,Seidl,F,AHS
336,8,1,2,Angewandte Statistik,5,2,Maleya,Seidl,F,AHS
336,9,2,2,Datenanalysewerkzeuge,5,1,Maleya,Seidl,F,AHS
336,10,2,2,Datenbanktechnologien,5,3,Maleya,Seidl,F,AHS
336,11,1,2,Ethik und Recht,5,1,Maleya,Seidl,F,AHS
336,12,2,2,Programmieren für Data Scientists,5,3,Maleya,Seidl,F,AHS
336,13,1,2,Wissenschaftliches Arbeiten,5,1,Maleya,Seidl,F,AHS
336,14,2,3,Artificial Intelligence,3,3,Maleya,Seidl,F,AHS
336,15,1,3,Data Governance & Protection,4,1,Maleya,Seidl,F,AHS
336,16,2,3,Data Mining & Machine Learning,8,2,Maleya,Seidl,F,AHS
336,17,1,3,VT BA: Business Intelligence,6,1,Maleya,Seidl,F,AHS
336,18,2,3,VT BA: Digital Business,4,1,Maleya,Seidl,F,AHS
336,19,1,3,VT BA: Management & Controlling,5,1,Maleya,Seidl,F,AHS
336,20,1,4,Computer Vision & Natural Language Processing,5,3,Maleya,Seidl,F,AHS
336,21,2,4,Datenvisualisierung / Visual Analytics,5,1,Maleya,Seidl,F,AHS
336,22,2,4,Vertiefungsseminar,10,1,Maleya,Seidl,F,AHS
337,1,3,1,Einführung in die Datenanalyse,5,1,Asil,Maierhofer,M,AHS
337,2,2,1,Einführung in die Ökonomie,2,1,Asil,Maierhofer,M,AHS
337,3,2,1,Grundlagen der Mathematik,5,2,Asil,Maierhofer,M,AHS
337,4,2,1,Grundlagen der Statistik,5,2,Asil,Maierhofer,M,AHS
337,5,2,1,Grundlagen des Programmierens,5,3,Asil,Maierhofer,M,AHS
337,6,3,1,Grundzüge der Informatik,5,3,Asil,Maierhofer,M,AHS
337,7,2,1,"Organisation, Marketing und Vertrieb",3,1,Asil,Maierhofer,M,AHS
337,8,2,2,Angewandte Statistik,5,2,Asil,Maierhofer,M,AHS
337,9,2,2,Datenanalysewerkzeuge,5,1,Asil,Maierhofer,M,AHS
337,10,2,2,Datenbanktechnologien,5,3,Asil,Maierhofer,M,AHS
337,11,3,2,Ethik und Recht,5,1,Asil,Maierhofer,M,AHS
337,12,2,2,Programmieren für Data Scientists,5,3,Asil,Maierhofer,M,AHS
337,13,2,2,Wissenschaftliches Arbeiten,5,1,Asil,Maierhofer,M,AHS
337,14,2,3,Artificial Intelligence,3,3,Asil,Maierhofer,M,AHS
337,15,2,3,Data Governance & Protection,4,1,Asil,Maierhofer,M,AHS
337,16,1,3,Data Mining & Machine Learning,8,2,Asil,Maierhofer,M,AHS
337,17,2,3,VT BA: Business Intelligence,6,1,Asil,Maierhofer,M,AHS
337,18,3,3,VT BA: Digital Business,4,1,Asil,Maierhofer,M,AHS
337,19,2,3,VT BA: Management & Controlling,5,1,Asil,Maierhofer,M,AHS
337,20,2,4,Computer Vision & Natural Language Processing,5,3,Asil,Maierhofer,M,AHS
337,21,1,4,Datenvisualisierung / Visual Analytics,5,1,Asil,Maierhofer,M,AHS
337,22,2,4,Vertiefungsseminar,10,1,Asil,Maierhofer,M,AHS
338,1,3,1,Einführung in die Datenanalyse,5,1,Trisha,Buchinger,F,Sonstige
338,2,2,1,Einführung in die Ökonomie,2,1,Trisha,Buchinger,F,Sonstige
338,3,2,1,Grundlagen der Mathematik,5,2,Trisha,Buchinger,F,Sonstige
338,4,3,1,Grundlagen der Statistik,5,2,Trisha,Buchinger,F,Sonstige
338,5,4,1,Grundlagen des Programmierens,5,3,Trisha,Buchinger,F,Sonstige
338,6,2,1,Grundzüge der Informatik,5,3,Trisha,Buchinger,F,Sonstige
338,7,3,1,"Organisation, Marketing und Vertrieb",3,1,Trisha,Buchinger,F,Sonstige
338,8,2,2,Angewandte Statistik,5,2,Trisha,Buchinger,F,Sonstige
338,9,3,2,Datenanalysewerkzeuge,5,1,Trisha,Buchinger,F,Sonstige
338,10,2,2,Datenbanktechnologien,5,3,Trisha,Buchinger,F,Sonstige
338,11,2,2,Ethik und Recht,5,1,Trisha,Buchinger,F,Sonstige
338,12,3,2,Programmieren für Data Scientists,5,3,Trisha,Buchinger,F,Sonstige
338,13,1,2,Wissenschaftliches Arbeiten,5,1,Trisha,Buchinger,F,Sonstige
338,14,3,3,Artificial Intelligence,3,3,Trisha,Buchinger,F,Sonstige
338,15,1,3,Data Governance & Protection,4,1,Trisha,Buchinger,F,Sonstige
338,16,2,3,Data Mining & Machine Learning,8,2,Trisha,Buchinger,F,Sonstige
338,17,2,3,VT BA: Business Intelligence,6,1,Trisha,Buchinger,F,Sonstige
338,18,2,3,VT BA: Digital Business,4,1,Trisha,Buchinger,F,Sonstige
338,19,2,3,VT BA: Management & Controlling,5,1,Trisha,Buchinger,F,Sonstige
338,20,3,4,Computer Vision & Natural Language Processing,5,3,Trisha,Buchinger,F,Sonstige
338,21,3,4,Datenvisualisierung / Visual Analytics,5,1,Trisha,Buchinger,F,Sonstige
338,22,2,4,Vertiefungsseminar,10,1,Trisha,Buchinger,F,Sonstige
339,1,2,1,Einführung in die Datenanalyse,5,1,Eyas,Lutz,M,AHS
339,2,2,1,Einführung in die Ökonomie,2,1,Eyas,Lutz,M,AHS
339,3,3,1,Grundlagen der Mathematik,5,2,Eyas,Lutz,M,AHS
339,4,2,1,Grundlagen der Statistik,5,2,Eyas,Lutz,M,AHS
339,5,4,1,Grundlagen des Programmierens,5,3,Eyas,Lutz,M,AHS
339,6,3,1,Grundzüge der Informatik,5,3,Eyas,Lutz,M,AHS
339,7,2,1,"Organisation, Marketing und Vertrieb",3,1,Eyas,Lutz,M,AHS
339,8,2,2,Angewandte Statistik,5,2,Eyas,Lutz,M,AHS
339,9,3,2,Datenanalysewerkzeuge,5,1,Eyas,Lutz,M,AHS
339,10,3,2,Datenbanktechnologien,5,3,Eyas,Lutz,M,AHS
339,11,2,2,Ethik und Recht,5,1,Eyas,Lutz,M,AHS
339,12,3,2,Programmieren für Data Scientists,5,3,Eyas,Lutz,M,AHS
339,13,2,2,Wissenschaftliches Arbeiten,5,1,Eyas,Lutz,M,AHS
339,14,4,3,Artificial Intelligence,3,3,Eyas,Lutz,M,AHS
339,15,2,3,Data Governance & Protection,4,1,Eyas,Lutz,M,AHS
339,16,1,3,Data Mining & Machine Learning,8,2,Eyas,Lutz,M,AHS
339,17,3,3,VT BA: Business Intelligence,6,1,Eyas,Lutz,M,AHS
339,18,2,3,VT BA: Digital Business,4,1,Eyas,Lutz,M,AHS
339,19,3,3,VT BA: Management & Controlling,5,1,Eyas,Lutz,M,AHS
339,20,3,4,Computer Vision & Natural Language Processing,5,3,Eyas,Lutz,M,AHS
339,21,2,4,Datenvisualisierung / Visual Analytics,5,1,Eyas,Lutz,M,AHS
339,22,3,4,Vertiefungsseminar,10,1,Eyas,Lutz,M,AHS
340,1,3,1,Einführung in die Datenanalyse,5,1,Bulat,Koller,M,HTL
340,2,2,1,Einführung in die Ökonomie,2,1,Bulat,Koller,M,HTL
340,3,2,1,Grundlagen der Mathematik,5,2,Bulat,Koller,M,HTL
340,4,3,1,Grundlagen der Statistik,5,2,Bulat,Koller,M,HTL
340,5,3,1,Grundlagen des Programmierens,5,3,Bulat,Koller,M,HTL
340,6,1,1,Grundzüge der Informatik,5,3,Bulat,Koller,M,HTL
340,7,2,1,"Organisation, Marketing und Vertrieb",3,1,Bulat,Koller,M,HTL
340,8,4,2,Angewandte Statistik,5,2,Bulat,Koller,M,HTL
340,9,2,2,Datenanalysewerkzeuge,5,1,Bulat,Koller,M,HTL
340,10,3,2,Datenbanktechnologien,5,3,Bulat,Koller,M,HTL
340,11,1,2,Ethik und Recht,5,1,Bulat,Koller,M,HTL
340,12,2,2,Programmieren für Data Scientists,5,3,Bulat,Koller,M,HTL
340,13,3,2,Wissenschaftliches Arbeiten,5,1,Bulat,Koller,M,HTL
340,14,3,3,Artificial Intelligence,3,3,Bulat,Koller,M,HTL
340,15,3,3,Data Governance & Protection,4,1,Bulat,Koller,M,HTL
340,16,4,3,Data Mining & Machine Learning,8,2,Bulat,Koller,M,HTL
340,17,3,3,VT BA: Business Intelligence,6,1,Bulat,Koller,M,HTL
340,18,3,3,VT BA: Digital Business,4,1,Bulat,Koller,M,HTL
340,19,3,3,VT BA: Management & Controlling,5,1,Bulat,Koller,M,HTL
340,20,3,4,Computer Vision & Natural Language Processing,5,3,Bulat,Koller,M,HTL
340,21,2,4,Datenvisualisierung / Visual Analytics,5,1,Bulat,Koller,M,HTL
340,22,2,4,Vertiefungsseminar,10,1,Bulat,Koller,M,HTL
341,1,2,1,Einführung in die Datenanalyse,5,1,Senem,Maierhofer,F,HAK
341,2,2,1,Einführung in die Ökonomie,2,1,Senem,Maierhofer,F,HAK
341,3,2,1,Grundlagen der Mathematik,5,2,Senem,Maierhofer,F,HAK
341,4,3,1,Grundlagen der Statistik,5,2,Senem,Maierhofer,F,HAK
341,5,2,1,Grundlagen des Programmierens,5,3,Senem,Maierhofer,F,HAK
341,6,3,1,Grundzüge der Informatik,5,3,Senem,Maierhofer,F,HAK
341,7,1,1,"Organisation, Marketing und Vertrieb",3,1,Senem,Maierhofer,F,HAK
341,8,3,2,Angewandte Statistik,5,2,Senem,Maierhofer,F,HAK
341,9,3,2,Datenanalysewerkzeuge,5,1,Senem,Maierhofer,F,HAK
341,10,2,2,Datenbanktechnologien,5,3,Senem,Maierhofer,F,HAK
341,11,1,2,Ethik und Recht,5,1,Senem,Maierhofer,F,HAK
341,12,2,2,Programmieren für Data Scientists,5,3,Senem,Maierhofer,F,HAK
341,13,2,2,Wissenschaftliches Arbeiten,5,1,Senem,Maierhofer,F,HAK
341,14,3,3,Artificial Intelligence,3,3,Senem,Maierhofer,F,HAK
341,15,2,3,Data Governance & Protection,4,1,Senem,Maierhofer,F,HAK
341,16,2,3,Data Mining & Machine Learning,8,2,Senem,Maierhofer,F,HAK
341,17,2,3,VT BA: Business Intelligence,6,1,Senem,Maierhofer,F,HAK
341,18,1,3,VT BA: Digital Business,4,1,Senem,Maierhofer,F,HAK
341,19,1,3,VT BA: Management & Controlling,5,1,Senem,Maierhofer,F,HAK
341,20,2,4,Computer Vision & Natural Language Processing,5,3,Senem,Maierhofer,F,HAK
341,21,2,4,Datenvisualisierung / Visual Analytics,5,1,Senem,Maierhofer,F,HAK
341,22,2,4,Vertiefungsseminar,10,1,Senem,Maierhofer,F,HAK
342,1,2,1,Einführung in die Datenanalyse,5,1,Minire,Steininger,F,AHS
342,2,1,1,Einführung in die Ökonomie,2,1,Minire,Steininger,F,AHS
342,3,1,1,Grundlagen der Mathematik,5,2,Minire,Steininger,F,AHS
342,4,1,1,Grundlagen der Statistik,5,2,Minire,Steininger,F,AHS
342,5,2,1,Grundlagen des Programmierens,5,3,Minire,Steininger,F,AHS
342,6,2,1,Grundzüge der Informatik,5,3,Minire,Steininger,F,AHS
342,7,2,1,"Organisation, Marketing und Vertrieb",3,1,Minire,Steininger,F,AHS
342,8,2,2,Angewandte Statistik,5,2,Minire,Steininger,F,AHS
342,9,1,2,Datenanalysewerkzeuge,5,1,Minire,Steininger,F,AHS
342,10,1,2,Datenbanktechnologien,5,3,Minire,Steininger,F,AHS
342,11,1,2,Ethik und Recht,5,1,Minire,Steininger,F,AHS
342,12,1,2,Programmieren für Data Scientists,5,3,Minire,Steininger,F,AHS
342,13,1,2,Wissenschaftliches Arbeiten,5,1,Minire,Steininger,F,AHS
342,14,2,3,Artificial Intelligence,3,3,Minire,Steininger,F,AHS
342,15,1,3,Data Governance & Protection,4,1,Minire,Steininger,F,AHS
342,16,3,3,Data Mining & Machine Learning,8,2,Minire,Steininger,F,AHS
342,17,1,3,VT BA: Business Intelligence,6,1,Minire,Steininger,F,AHS
342,18,1,3,VT BA: Digital Business,4,1,Minire,Steininger,F,AHS
342,19,2,3,VT BA: Management & Controlling,5,1,Minire,Steininger,F,AHS
342,20,2,4,Computer Vision & Natural Language Processing,5,3,Minire,Steininger,F,AHS
342,21,2,4,Datenvisualisierung / Visual Analytics,5,1,Minire,Steininger,F,AHS
342,22,1,4,Vertiefungsseminar,10,1,Minire,Steininger,F,AHS
343,1,2,1,Einführung in die Datenanalyse,5,1,Haktan,Rainer,M,HTL
343,2,1,1,Einführung in die Ökonomie,2,1,Haktan,Rainer,M,HTL
343,3,1,1,Grundlagen der Mathematik,5,2,Haktan,Rainer,M,HTL
343,4,2,1,Grundlagen der Statistik,5,2,Haktan,Rainer,M,HTL
343,5,3,1,Grundlagen des Programmierens,5,3,Haktan,Rainer,M,HTL
343,6,3,1,Grundzüge der Informatik,5,3,Haktan,Rainer,M,HTL
343,7,3,1,"Organisation, Marketing und Vertrieb",3,1,Haktan,Rainer,M,HTL
343,8,2,2,Angewandte Statistik,5,2,Haktan,Rainer,M,HTL
343,9,2,2,Datenanalysewerkzeuge,5,1,Haktan,Rainer,M,HTL
343,10,2,2,Datenbanktechnologien,5,3,Haktan,Rainer,M,HTL
343,11,3,2,Ethik und Recht,5,1,Haktan,Rainer,M,HTL
343,12,1,2,Programmieren für Data Scientists,5,3,Haktan,Rainer,M,HTL
343,13,2,2,Wissenschaftliches Arbeiten,5,1,Haktan,Rainer,M,HTL
343,14,2,3,Artificial Intelligence,3,3,Haktan,Rainer,M,HTL
343,15,2,3,Data Governance & Protection,4,1,Haktan,Rainer,M,HTL
343,16,2,3,Data Mining & Machine Learning,8,2,Haktan,Rainer,M,HTL
343,17,2,3,VT BA: Business Intelligence,6,1,Haktan,Rainer,M,HTL
343,18,3,3,VT BA: Digital Business,4,1,Haktan,Rainer,M,HTL
343,19,2,3,VT BA: Management & Controlling,5,1,Haktan,Rainer,M,HTL
343,20,2,4,Computer Vision & Natural Language Processing,5,3,Haktan,Rainer,M,HTL
343,21,2,4,Datenvisualisierung / Visual Analytics,5,1,Haktan,Rainer,M,HTL
343,22,2,4,Vertiefungsseminar,10,1,Haktan,Rainer,M,HTL
344,1,2,1,Einführung in die Datenanalyse,5,1,Yussof,Schaffer,M,Sonstige
344,2,1,1,Einführung in die Ökonomie,2,1,Yussof,Schaffer,M,Sonstige
344,3,1,1,Grundlagen der Mathematik,5,2,Yussof,Schaffer,M,Sonstige
344,4,2,1,Grundlagen der Statistik,5,2,Yussof,Schaffer,M,Sonstige
344,5,2,1,Grundlagen des Programmierens,5,3,Yussof,Schaffer,M,Sonstige
344,6,2,1,Grundzüge der Informatik,5,3,Yussof,Schaffer,M,Sonstige
344,7,2,1,"Organisation, Marketing und Vertrieb",3,1,Yussof,Schaffer,M,Sonstige
344,8,2,2,Angewandte Statistik,5,2,Yussof,Schaffer,M,Sonstige
344,9,1,2,Datenanalysewerkzeuge,5,1,Yussof,Schaffer,M,Sonstige
344,10,2,2,Datenbanktechnologien,5,3,Yussof,Schaffer,M,Sonstige
344,11,1,2,Ethik und Recht,5,1,Yussof,Schaffer,M,Sonstige
344,12,2,2,Programmieren für Data Scientists,5,3,Yussof,Schaffer,M,Sonstige
344,13,1,2,Wissenschaftliches Arbeiten,5,1,Yussof,Schaffer,M,Sonstige
344,14,2,3,Artificial Intelligence,3,3,Yussof,Schaffer,M,Sonstige
344,15,1,3,Data Governance & Protection,4,1,Yussof,Schaffer,M,Sonstige
344,16,1,3,Data Mining & Machine Learning,8,2,Yussof,Schaffer,M,Sonstige
344,17,1,3,VT BA: Business Intelligence,6,1,Yussof,Schaffer,M,Sonstige
344,18,1,3,VT BA: Digital Business,4,1,Yussof,Schaffer,M,Sonstige
344,19,1,3,VT BA: Management & Controlling,5,1,Yussof,Schaffer,M,Sonstige
344,20,4,4,Computer Vision & Natural Language Processing,5,3,Yussof,Schaffer,M,Sonstige
344,21,2,4,Datenvisualisierung / Visual Analytics,5,1,Yussof,Schaffer,M,Sonstige
344,22,2,4,Vertiefungsseminar,10,1,Yussof,Schaffer,M,Sonstige
345,1,1,1,Einführung in die Datenanalyse,5,1,Zeen,Frühwirth,M,Sonstige
345,2,2,1,Einführung in die Ökonomie,2,1,Zeen,Frühwirth,M,Sonstige
345,3,4,1,Grundlagen der Mathematik,5,2,Zeen,Frühwirth,M,Sonstige
345,4,2,1,Grundlagen der Statistik,5,2,Zeen,Frühwirth,M,Sonstige
345,5,4,1,Grundlagen des Programmierens,5,3,Zeen,Frühwirth,M,Sonstige
345,6,2,1,Grundzüge der Informatik,5,3,Zeen,Frühwirth,M,Sonstige
345,7,1,1,"Organisation, Marketing und Vertrieb",3,1,Zeen,Frühwirth,M,Sonstige
345,8,2,2,Angewandte Statistik,5,2,Zeen,Frühwirth,M,Sonstige
345,9,1,2,Datenanalysewerkzeuge,5,1,Zeen,Frühwirth,M,Sonstige
345,10,3,2,Datenbanktechnologien,5,3,Zeen,Frühwirth,M,Sonstige
345,11,1,2,Ethik und Recht,5,1,Zeen,Frühwirth,M,Sonstige
345,12,3,2,Programmieren für Data Scientists,5,3,Zeen,Frühwirth,M,Sonstige
345,13,2,2,Wissenschaftliches Arbeiten,5,1,Zeen,Frühwirth,M,Sonstige
345,14,3,3,Artificial Intelligence,3,3,Zeen,Frühwirth,M,Sonstige
345,15,2,3,Data Governance & Protection,4,1,Zeen,Frühwirth,M,Sonstige
345,16,3,3,Data Mining & Machine Learning,8,2,Zeen,Frühwirth,M,Sonstige
345,17,1,3,VT BA: Business Intelligence,6,1,Zeen,Frühwirth,M,Sonstige
345,18,1,3,VT BA: Digital Business,4,1,Zeen,Frühwirth,M,Sonstige
345,19,2,3,VT BA: Management & Controlling,5,1,Zeen,Frühwirth,M,Sonstige
345,20,3,4,Computer Vision & Natural Language Processing,5,3,Zeen,Frühwirth,M,Sonstige
345,21,2,4,Datenvisualisierung / Visual Analytics,5,1,Zeen,Frühwirth,M,Sonstige
345,22,1,4,Vertiefungsseminar,10,1,Zeen,Frühwirth,M,Sonstige
346,1,2,1,Einführung in die Datenanalyse,5,1,Hadischat,Swoboda,F,HTL
346,2,2,1,Einführung in die Ökonomie,2,1,Hadischat,Swoboda,F,HTL
